Ref_produit,Categorie,Description,Marque
CC490A,Imprimantes laser,"HP LaserJet Imprimante Color Enterprise CP4025dn. Technologie d'impression: Laser, Couleur. Nombre de cartouches d'impression: 4, Cycle de service (Maximum): 100000 pages par mois. Résolution maximale: 1200 x 1200 DPI. Taille de papier de série A ISO maximum: A4. Vitesse d'impression (noir, qualité normale, A4/US Letter): 35 ppm, Impression recto-verso. Écran: LCD. Réseau prêt à l'usage",HP
V212-003R,Cartes graphiques,"MSI V212-003R. Processeur graphique famille: AMD, Fréquence du processeur: 650 MHz. Mémoire carte graphique distincte: 1 Go, Type de mémoire de l'adaptateur graphique: GDDR3, Mémoire Bus: 64 bit, Fréquence de la mémoire: 1600 MHz. Résolution maximale: 2560 x 1600 pixels. Version DirectX: 11, Version OpenGL: 3.2. Type d'interface: PCI Express 2.1. Type de refroidissement: Passif",MSI
PS50B430P2WXXH,TV,"Samsung PS50B430P2W. Taille de l'écran: 127 cm (50""), Résolution de l'écran: 1365 x 768 pixels, Type HD: HD, Technologie d'affichage: Plasma. Compatibilité 3D. Luminosité de l'écran: 1500 cd/m², Taux de contraste: 40000:1, Format d'image: 16:9. Couleur du produit: Noir",Samsung
V154-020B,Cartes graphiques,"MSI Geforce 250 GTS Twin Frozr OC 1GB DDR3. Fréquence du processeur: 738 MHz. Mémoire carte graphique distincte: 1 Go, Type de mémoire de l'adaptateur graphique: GDDR3, Mémoire Bus: 256 bit, Fréquence de la mémoire: 2000 MHz. Résolution maximale: 2560 x 1600 pixels. Version DirectX: 10.0, Version OpenGL: 2.1, DVI dual-link. Type d'interface: PCI Express 2.0. Type de refroidissement: Actif",MSI
S26361-F3298-L32,Disques SSD,"Fujitsu S26361-F3298-L32. Capacité du Solid State Drive (SSD): 32 Go, Facteur de forme SSD: 2.5"", Taux de transfert des données: 3 Gbit/s",Fujitsu
LE-32B530P7WXXH,TV,"Samsung LE32B530. Taille de l'écran: 81,3 cm (32""), Résolution de l'écran: 1920 x 1080 pixels, Type HD: Full HD, Technologie d'affichage: LCD, Format d'image: 16:9. Couleur du produit: Noir",Samsung
S26361-F3298-L64,Disques SSD,"Fujitsu S26361-F3298-L64. Capacité du Solid State Drive (SSD): 64 Go, Facteur de forme SSD: 2.5"", Taux de transfert des données: 3 Gbit/s",Fujitsu
LE-37B650T2WXXH,TV,"Samsung LE-37B650. Taille de l'écran: 94 cm (37""), Résolution de l'écran: 1920 x 1080 pixels, Type HD: Full HD, Technologie d'affichage: LCD, Luminosité de l'écran: 500 cd/m², Format d'image: 16:9. Couleur du produit: Noir",Samsung
GH24NS50.AUAA10,Lecteurs de disques optiques,"LG GH24NS50. Couleur du produit: Noir. Interface: SATA. Vitesse d'écriture CD: 48x, Vitesse d'écriture des DVD+R: 24x, Vitesse de ré-écriture CD: 48x. Vitesse de lecture CD: 48x, Vitesse de lecture des CD-R: 48x, Vitesse de lecture des CD-RW: 48x. Poids: 700 g",LG
GH24LS50.AUAR10,Lecteurs de disques optiques,"LG GH24LS50. Couleur du produit: Noir. Interface: SATA. Vitesse d'écriture CD: 48x, Vitesse d'écriture des DVD+R: 24x, Vitesse de ré-écriture CD: 48x. Vitesse de lecture CD: 48x. Poids: 800 g",LG
FH103IX/HA,Fours,"Hotpoint FH 103 IX/HA. Type de four: Four électrique, La capacité totale de l'intérieur du four (s): 58 L. Couleur du produit: Acier inoxydable, Type de commande: Senseur. Tension d'entrée AC: 220 - 230 V, Fréquence d'entrée AC: 50 - 60 Hz, Puissance: 2800 W. Largeur: 595 mm, Profondeur: 545 mm, Hauteur: 595 mm",Hotpoint
FH89PIX/HA,Fours,"Hotpoint FH 89 PIX /HA. Type de four: Four électrique, La capacité totale de l'intérieur du four (s): 58 L. Couleur du produit: Argent, Type de commande: Rotatif. Type de minuterie: Numérique. Tension d'entrée AC: 220 - 230 V, Fréquence d'entrée AC: 50 - 60 Hz, Puissance: 2800 W. Largeur: 595 mm, Profondeur: 545 mm, Hauteur: 595 mm",Hotpoint
FH53IX/HA,Fours,"Hotpoint FH 53 IX/HA. Type de four: Four électrique, La capacité totale de l'intérieur du four (s): 58 L. Couleur du produit: Acier inoxydable, Type de commande: Rotatif. Type de minuterie: Numérique. Tension d'entrée AC: 220 - 230 V, Fréquence d'entrée AC: 50 - 60 Hz, Puissance: 2250 W. Largeur: 595 mm, Profondeur: 545 mm, Hauteur: 595 mm",Hotpoint
PM-4004,Moulins pour assaisonnement,"Tristar PM-4004 Moulin poivre/sel. Type de produit: Ensemble de poivrière et salière, Couleur du produit: Acier inoxydable, Matériau du boîtier/corps: Acier inoxydable. Type de batterie: AA",Tristar
WF-2118,Moules à gaufres,"Tristar WF-2118. Poids: 1,5 kg. Puissance: 1200 W",Tristar
HXR-NX5E,Caméscopes numériques,"Sony HXR-NX5E. Total des megapixels: 1,037 MP, Type de capteur: CMOS, Taille du capteur optique: 25,4 / 3 mm (1 / 3""). Zoom optique: 20x, Zoom numérique: 1,5x, Longueur focale: 4.1 - 82 mm. Type de support de caméscope: Carte mémoire, Cartes mémoire compatibles: MS PRO Duo, MS Pro-HG Duo, SDHC, Taille maximale de la carte mémoire: 32 Go. Mise au point: Auto/Manuel, Zone de Mise au point, normal: 0.8 - ∞, Gamme de mise au point macro: 0.01 - ∞/0.8 - ∞. Type d'exposition: Auto, Manuel",Sony
FSP:GDCSD0Z00FRPR3,Extensions de garantie et support,"Fujitsu Warranty Ext. 4Yrs PRIMERGY RX300 xx. Nombre d'années: 4 année(s), Horaire du service (heures et jours): 9x5, Type: Sur place, Jour ouvrable suivant",Fujitsu
FSP:GDDSD0Z00FRPR3,Extensions de garantie et support,"Fujitsu Warranty Ext. 5Yrs PRIMERGY RX300 xx. Nombre d'années: 5 année(s), Horaire du service (heures et jours): 9x5, Type: Sur place, Jour ouvrable suivant",Fujitsu
NP-NB30-JT01FR,Laptops,"Samsung N NP-NB30-JT01FR. Type de produit: Netbook. Famille de processeur: Intel Atom®, Modèle de processeur: N450, Fréquence du processeur: 1,66 GHz. Taille de l'écran: 25,6 cm (10.1""), Résolution de l'écran: 1024 x 600 pixels. Mémoire interne: 1 Go, Type de mémoire interne: DDR2-SDRAM. Système d'exploitation installé: Windows 7 Starter. Couleur du produit: Noir. Poids: 1,26 kg",Samsung
57Y4711,Claviers,"Lenovo Ultraslim Wireless Keyboard & Mouse, FR. Technologie de connectivité: Sans fil, Interface de l'appareil: RF sans fil, Disposition des touches du clavier: AZERTY. Couleur du produit: Noir. Souris incluse",Lenovo
1505JP3NL2,Kits d'imprimantes et scanners,KYOCERA 1505JP3NL2. Compatibilité: TASKalfa 300i,KYOCERA
415306,Imprimantes multifonctions,"Ricoh Aficio MP 3351. Technologie d'impression: Laser, Résolution maximale: 600 x 600 DPI. Copier: Copie couleur. Numérisation: Numérisation couleur. Télécopier: Télécopie simple. Taille de papier de série A ISO maximum: A3",Ricoh
VPC-Z11Z9E/B,Laptops,"Sony VAIO VPCZ11Z9E/B. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-620M, Fréquence du processeur: 2,66 GHz. Taille de l'écran: 33,3 cm (13.1""), Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 6 Go, Type de mémoire interne: DDR3-SDRAM. Capacité totale de stockage: 256 Go. Modèle d'adaptateur graphique inclus: Intel® HD Graphics. Génération de réseau mobile: 3G. Modèle d'adaptateur graphique distinct: NVIDIA® GeForce® GT 330M. Système d'exploitation installé: Windows 7 Professional. Couleur du produit: Noir. Poids: 1,43 kg",Sony
ACM702NE,Plaques,"Whirlpool ACM 702/NE. Couleur du produit: Noir, Placement de l'appareil: Intégré, Type de plaque: Plaque avec zone à induction. Type de commande: Tactile, Type de minuterie: Numérique. Puissance: 7400 W, Tension d'entrée AC: 230 - 240 V. Largeur: 580 mm, Profondeur: 510 mm, Hauteur: 52 mm. Poids du paquet: 16 kg",Whirlpool
TCL831BEU,Sèche-linge,"Hotpoint TCL 831 B (EU). Placement de l'appareil: Pose libre, Couleur du produit: Blanc. Capacité nominale: 7,5 kg, Durée de cycle: 145 min. Classe d'efficacité énergétique: B, Consommation d'énergie: 4,21 kWh. Profondeur: 584 mm, Largeur: 595 mm, Hauteur: 850 mm",Hotpoint
0711719133148,Jeux vidéos,"Sony Killzone 2. Plateforme: PlayStation 3, Valeur ESRB: M (Mature), Développeur: Guerrilla Games",Sony
OIC22101X,Fours,"Beko OIC 22101 X. Type de four: Four électrique. Couleur du produit: Acier inoxydable. Largeur: 595 mm, Profondeur: 550 mm, Hauteur: 594 mm",Beko
OIE22500X,Fours,"Beko OIE 22500 X. Couleur du produit: Acier inoxydable. Largeur: 595 mm, Profondeur: 550 mm, Hauteur: 595 mm",Beko
CF7620E4,Brosses soufflantes et fers à lisser,"Rowenta CF7620. Type: Fer à lisser, Température (max): 230 °C, Temps de préchauffage: 60 s. Couleur du produit: Noir. Type d'écran: LCD",Rowenta
R5450-MD1GH,Cartes graphiques,"MSI R5450-MD1GH. Processeur graphique famille: AMD, Fréquence du processeur: 650 MHz. Mémoire carte graphique distincte: 1 Go, Type de mémoire de l'adaptateur graphique: GDDR3, Mémoire Bus: 64 bit, Fréquence de la mémoire: 1600 MHz. Résolution maximale: 2560 x 1600 pixels. Version DirectX: 11, Version OpenGL: 3.2. Type d'interface: PCI Express 2.1. Type de refroidissement: Passif",MSI
R5570-MD1G,Cartes graphiques,"MSI R5570-MD1G. Fréquence du processeur: 650 MHz. Mémoire carte graphique distincte: 1 Go, Type de mémoire de l'adaptateur graphique: GDDR3, Mémoire Bus: 128 bit, Fréquence de la mémoire: 1600 MHz. Résolution maximale: 2560 x 1600 pixels. Version DirectX: 11, Version OpenGL: 3.2, DVI dual-link. Type d'interface: PCI Express 2.1. Type de refroidissement: Actif",MSI
VN240GT-MD1G,Cartes graphiques,"MSI VN240GT-MD1G. Processeur graphique: GeForce GT 240, Fréquence du processeur: 550 MHz. Mémoire carte graphique distincte: 1 Go, Type de mémoire de l'adaptateur graphique: GDDR3, Mémoire Bus: 128 bit, Fréquence de la mémoire: 1580 MHz. Résolution maximale: 2560 x 1600 pixels. Version DirectX: 10.1, Version OpenGL: 3.1. Type d'interface: PCI Express 2.0. Type de refroidissement: Actif",MSI
33700646,Fours,"Candy FPP 602 X. Type de four: Four électrique, La capacité totale de l'intérieur du four (s): 55 L. Couleur du produit: Acier inoxydable, Type de commande: Boutons. Tension d'entrée AC: 220 - 240 V, Fréquence d'entrée AC: 50 Hz. Largeur: 595 mm, Profondeur: 530 mm, Hauteur: 595 mm",Candy
KDL-40W5840,TV,"Sony KDL-40W5840. Taille de l'écran: 101,6 cm (40""), Résolution de l'écran: 1920 x 1080 pixels, Type HD: Full HD, Technologie d'affichage: LCD, Format d'image: 16:9. Couleur du produit: Noir",Sony
MTM 1721 VR/HA,Réfrigérateurs-congélateurs,"Hotpoint MTM 1721 VR/HA. Capacité nette du réfrigérateur: 246 L, Nombre de clayettes/bacs du réfrigérateur: 4. Capacité net du congélateur: 76 L, Capacité de congélation: 4 kg/24h. Couleur du produit: Blanc",Hotpoint
MTM 1722 VR/HA,Réfrigérateurs-congélateurs,"Hotpoint MTM 1722 VR/HA. Capacité nette du réfrigérateur: 246 L, Nombre de clayettes/bacs du réfrigérateur: 4. Capacité net du congélateur: 76 L, Capacité de congélation: 4 kg/24h. Couleur du produit: Argent",Hotpoint
MTM 1711 FF/HA,Réfrigérateurs-congélateurs,"Hotpoint MTM 1711 FF/HA. Capacité nette du réfrigérateur: 246 L, Nombre de clayettes/bacs du réfrigérateur: 4. Capacité net du congélateur: 60 L, Capacité de congélation: 4 kg/24h. Couleur du produit: Blanc",Hotpoint
MTM 1712 FF/HA,Réfrigérateurs-congélateurs,"Hotpoint MTM 1712 FF/HA. Capacité nette du réfrigérateur: 246 L, Nombre de clayettes/bacs du réfrigérateur: 4. Capacité net du congélateur: 60 L, Capacité de congélation: 4 kg/24h. Couleur du produit: Argent",Hotpoint
BMBL 1812 F/HA,Réfrigérateurs-congélateurs,"Hotpoint BMBL 1812 F/HA. Classe climatique: SN-ST. Capacité nette du réfrigérateur: 222 L. Capacité net du congélateur: 100 L, Capacité de congélation: 11 kg/24h. Consommation annuelle d'énergie: 361 kWh. Couleur du produit: Argent",Hotpoint
BMBL 2011 CF/HA,Réfrigérateurs-congélateurs,"Hotpoint BMBL 2011 CF/HA. Classe climatique: SN-ST. Capacité nette du réfrigérateur: 256 L, Nombre de clayettes/bacs du réfrigérateur: 4. Capacité net du congélateur: 100 L, Capacité de congélation: 11 kg/24h. Couleur du produit: Blanc",Hotpoint
BMBL 2012 CF/HA,Réfrigérateurs-congélateurs,"Hotpoint BMBL 2012 CF/HA. Classe climatique: SN-ST. Capacité nette du réfrigérateur: 256 L, Nombre de clayettes/bacs du réfrigérateur: 4. Capacité net du congélateur: 100 L, Capacité de congélation: 11 kg/24h. Couleur du produit: Argent",Hotpoint
BMBL 2022 C/HA,Réfrigérateurs-congélateurs,"Hotpoint BMBL 2022 C/HA. Classe climatique: SN-T. Capacité nette du réfrigérateur: 265 L, Nombre de clayettes/bacs du réfrigérateur: 4. Capacité net du congélateur: 131 L, Capacité de congélation: 14 kg/24h. Consommation annuelle d'énergie: 314 kWh. Couleur du produit: Argent",Hotpoint
C11CA18334CN,Imprimantes multifonctions,"Epson Stylus Office BX600FW. Technologie d'impression: Jet d'encre, Impression: Impression couleur, Résolution maximale: 5760 x 1440 DPI, Vitesse d'impression (couleur, qualité normale, A4/US Letter): 38 ppm. Copier: Copie simple. Numérisation: Numérisation couleur. Télécopier: Télécopie simple. Wifi",Epson
KDL-32EX402,TV,"Sony KDL-32EX402. Taille de l'écran: 81,3 cm (32""), Résolution de l'écran: 1920 x 1080 pixels, Type HD: Full HD, Technologie d'affichage: LCD, Format d'image: 16:9. Couleur du produit: Noir",Sony
MK232B,Rubans d'étiquettes,"Brother MK-232BZ (12mm). Type de bande magnétique: M. Longueur de la bande: 8 m. Taille de la bande magnétique: 1,2 cm",Brother
VFY:T1506SF070IT,Serveurs,"Fujitsu PRIMERGY TX150 S6. Famille de processeur: Intel® Xeon®, Fréquence du processeur: 3 GHz, Modèle de processeur: E3110. Mémoire interne: 4 Go, Type de mémoire interne: DDR2-SDRAM, Configuration de la mémoire (fente x taille): 2 x 2 Go. Capacité totale de stockage: 1 To, Interface du disque dur: SATA. Alimentation redondante (RPS). Type de châssis: Tour (5U)",Fujitsu
1101HA-WHI010X,Laptops,"ASUS Eee PC 1101HA. Type de produit: Netbook. Famille de processeur: Intel Atom®, Modèle de processeur: Z520, Fréquence du processeur: 1,33 GHz. Taille de l'écran: 29,5 cm (11.6""), Résolution de l'écran: 1366 x 768 pixels. Mémoire interne: 1 Go, Type de mémoire interne: DDR2-SDRAM. Système d'exploitation installé: Windows XP Home Edition. Couleur du produit: Blanc. Poids: 1,38 kg",ASUS
SHE4501/28,Écouteurs/casques,"Philips SHE4501/28. Type de produit: Écouteurs. Technologie de connectivité: Avec fil. Fréquence des écouteurs: 12 - 23500 Hz. Longueur de câble: 1,2 m, Couleur du produit: Blanc",Philips
SHS8100/28,Écouteurs/casques,"Philips SHS8100/28. Type de produit: Écouteurs. Technologie de connectivité: Avec fil. Fréquence des écouteurs: 6 - 23500 Hz. Longueur de câble: 1,2 m, Couleur du produit: Noir",Philips
SLE2100EN/10,Sacoches d'ordinateurs portables,"Philips Pochette pour mini ordinateur portable SLE2100EN/10. Type d'étui: Housse, Taille maximale de l’écran: 25,9 cm (10.2""). Poids: 300 g",Philips
SLE2100PN/10,Sacoches d'ordinateurs portables,"Philips Pochette pour mini ordinateur portable SLE2100PN/10. Type d'étui: Housse, Taille maximale de l’écran: 25,9 cm (10.2""). Poids: 300 g",Philips
SLE5110AN/10,Sacoches d'ordinateurs portables,"Philips Sacoche pour mini ordinateur portable SLE5110AN/10. Type d'étui: Sac Messenger, Taille maximale de l’écran: 29,5 cm (11.6""). Poids: 600 g",Philips
SLE3200AN/10,Sacoches d'ordinateurs portables,"Philips Pochette pour ordinateur portable SLE3200AN/10. Type d'étui: Housse, Taille maximale de l’écran: 30,7 cm (12.1""), matériel intérieur: Suédine. Poids: 390 g. Coloration de surface: Motif",Philips
SLE2200PN/10,Sacoches d'ordinateurs portables,"Philips Pochette pour mini ordinateur portable SLE2200PN/10. Type d'étui: Housse, Taille maximale de l’écran: 30,7 cm (12.1""). Poids: 410 g",Philips
SLE2200EN/10,Accessoires d'ordinateurs portables,"Philips Pochette pour mini ordinateur portable SLE2200EN/10. Couleur du produit: Bleu, Gris, Compatibilité: Notebook 12.1"". Type d'emballage: Carte. Poids: 410 g. Dimensions (LxPxH): 343 x 30 x 252 mm, Dimensions du colis (LxPxH): 358 x 32 x 298 mm, Poids du paquet: 0,5 kg. EAN/UPC/GTIN (emballage): 87 12581 52331 2, GTIN du carton principal (EAN/UPC): 87 12581 52336 7",Philips
SLE5100PN/10,Sacoches d'ordinateurs portables,"Philips Sacoche pour mini ordinateur portable SLE5100PN/10. Type d'étui: Sac Messenger, Taille maximale de l’écran: 25,9 cm (10.2""). Poids: 496 g",Philips
SLE2200AN/10,Sacoches d'ordinateurs portables,"Philips Pochette pour mini ordinateur portable SLE2200AN/10. Type d'étui: Housse, Taille maximale de l’écran: 30,7 cm (12.1""). Poids: 410 g",Philips
SLE5110EN/10,Sacoches d'ordinateurs portables,"Philips Sacoche pour mini ordinateur portable SLE5110EN/10. Type d'étui: Sac Messenger, Taille maximale de l’écran: 29,5 cm (11.6""). Poids: 600 g",Philips
SLE5100AN/10,Sacoches d'ordinateurs portables,"Philips Sacoche pour mini ordinateur portable SLE5100AN/10. Type d'étui: Housse, Taille maximale de l’écran: 25,9 cm (10.2""), Sangle épaule. Poids: 496 g",Philips
SLE2100AN/10,Sacoches d'ordinateurs portables,"Philips Pochette pour mini ordinateur portable SLE2100AN/10. Type d'étui: Housse, Taille maximale de l’écran: 25,9 cm (10.2""). Poids: 300 g",Philips
HD7451/00,Machines à café,"Philips Daily Collection Machine à café HD7451/00. Type de produit: Machine à café filtre, Capacité du réservoir d'eau: 1,2 L, Capacité en tasses: 15 tasses. Puissance: 1000 W. Couleur du produit: Gris, Blanc",Philips
HD7452/70,Machines à café,"Philips N HD7452/70. Type de produit: Machine à café filtre, Capacité du réservoir d'eau: 1,2 L, Type d'entrée à café: Café moulu, Capacité en tasses: 10 tasses. Puissance: 1100 W. Couleur du produit: Bleu, Blanc",Philips
KDL-32EX500,TV,"Sony KDL-32EX500. Taille de l'écran: 81,3 cm (32""), Résolution de l'écran: 1920 x 1080 pixels, Type HD: Full HD, Technologie d'affichage: LCD, Format d'image: 16:9. Couleur du produit: Noir",Sony
